"","ID","Name","Industry","Inception","Employees","State","City","Revenue","Expenses","Profit","Growth"
"9173",9173,"Belaguerra","Health","2012",58,"MD","Chicago",4120212,7237964,-3117752,8
"9174",9174,"Allpossible","Health","2020",367,"TX","La Crosse",1980868,2005776,-24908,19
"9175",9175,"Comparejson","IT Services","2012",49,"IL","Newport Beach",6783105,33301410,-26518305,90
"9176",9176,"Pickledcanoeing","Health","2011",462,"OH","Ashburn",15922763,93311002,-77388239,27
"9177",9177,"Assurehelp","Retail","2006",310,"MN","Smyrna",3821569,7065924,-3244355,13
"9178",9178,"Shrimpssecurity","Retail","2020",357,"DC","West Chester",4768550,25631081,-20862531,10
"9179",9179,"Rawfishcomplete","Construction","2020",20,"CA","Newark",6673513,7651205,-977692,19
"9180",9180,"Buretteadmirable","Retail","2011",467,"ME","San Antonio",18612975,59291410,-40678435,11
"9181",9181,"Inventtremendous","IT Services","2017",71,"MN","Herndon",4753868,14171238,-9417370,65
"9182",9182,"Overviewparrot","IT Services","2020",478,"TX","Chicago",15277663,3439810,11837853,60
"9183",9183,"Belaguerra","IT Services","2008",204,"MI","Minneapolis",9184117,65001282,-55817165,64
"9184",9184,"Allpossible","IT Services","2016",65,"CA","Kittery",2593615,7237965,-4644350,84
"9185",9185,"Comparejson","Health","2018",220,"WI","San Diego",19934869,2005777,17929092,18
"9186",9186,"Pickledcanoeing","IT Services","2009",83,"OH","Jackson",9324046,33301411,-23977365,72
"9187",9187,"Assurehelp","Software","2019",52,"PA","North Charleston",9402326,93311003,-83908677,50
"9188",9188,"Shrimpssecurity","IT Services","2020",442,"NV","Tampa",6754400,7065925,-311525,81
"9189",9189,"Rawfishcomplete","Construction","2007",301,"NC","Chapel Hill",1067388,25631082,-24563694,21
"9190",9190,"Buretteadmirable","Financial Services","2011",74,"VA","Chesapeake",6802606,7651206,-848600,7
"9191",9191,"Inventtremendous","IT Services","2008",284,"MD","Chesapeake",11749564,59291411,-47541847,69
"9192",9192,"Overviewparrot","Software","2016",372,"TX","Dallas",4056580,14171239,-10114659,61
"9193",9193,"Belaguerra","Retail","2018",488,"IL","Woodbine",12452901,3439811,9013090,12
"9194",9194,"Allpossible","Financial Services","2017",76,"OH","Roswell",3867244,65001283,-61134039,13
"9195",9195,"Comparejson","Health","2008",261,"MN","Orlando",3027582,7237966,-4210384,12
"9196",9196,"Pickledcanoeing","Financial Services","2009",79,"DC","San Diego",3861202,2005778,1855424,12
"9197",9197,"Assurehelp","Financial Services","2019",385,"CA","Montgomery",14599984,33301412,-18701428,12
"9198",9198,"Shrimpssecurity","Construction","2014",248,"ME","Oklahoma City",15705977,93311004,-77605027,14
"9199",9199,"Rawfishcomplete","Health","2011",418,"MN","Glen Allen",8454144,7065926,1388218,9
"9200",9200,"Buretteadmirable","IT Services","2016",231,"TX","Golden Valley",17857644,25631083,-7773439,63
"9201",9201,"Inventtremendous","IT Services","2020",148,"MI","Westchester",18749425,7651207,11098218,67
"9202",9202,"Overviewparrot","Financial Services","2006",373,"CA","Warren",2251316,59291412,-57040096,13
"9203",9203,"Belaguerra","Software","2022",371,"WI","Columbus",5836974,14171240,-8334266,64
"9204",9204,"Allpossible","Software","2018",180,"OH","Encino",16302963,3439812,12863151,48
"9205",9205,"Comparejson","Health","2009",282,"PA","Pasadena",11836778,65001284,-53164506,21
"9206",9206,"Pickledcanoeing","IT Services","2016",214,"NV","Addison",1694231,7237967,-5543736,69
"9207",9207,"Assurehelp","Software","2016",208,"NC","Orlando",3644105,2005779,1638326,46
"9208",9208,"Shrimpssecurity","Health","2011",491,"VA","Spring Hill",16456189,33301413,-16845224,22
"9209",9209,"Rawfishcomplete","Government Services","2014",347,"MD","Houston",11235521,93311005,-82075484,8
"9210",9210,"Buretteadmirable","Software","2015",9,"TX","Moorestown",4857692,7065927,-2208235,56
"9211",9211,"Inventtremendous","Health","2019",240,"IL","Ashburn",1904320,25631084,-23726764,8
"9212",9212,"Overviewparrot","Health","2017",334,"OH","Dallas",6809630,7651208,-841578,20
"9213",9213,"Belaguerra","IT Services","2021",78,"MN","Sterling",7806238,59291413,-51485175,84
"9214",9214,"Allpossible","Health","2011",216,"DC","Annapolis",5649578,14171241,-8521663,22
"9215",9215,"Comparejson","IT Services","2011",313,"CA","New York",668745,3439813,-2771068,67
"9216",9216,"Pickledcanoeing","Financial Services","2009",304,"ME","Walnut",11873084,65001285,-53128201,15
"9217",9217,"Assurehelp","Health","2013",253,"MN","Plano",8009239,7237968,771271,0
"9218",9218,"Shrimpssecurity","IT Services","2017",66,"TX","Stafford",4030122,2005780,2024342,64
"9219",9219,"Rawfishcomplete","Retail","2012",458,"MI","Scarsdale",19360662,33301414,-13940752,15
"9220",9220,"Buretteadmirable","Health","2009",202,"CA","Greensboro",3762307,93311006,-89548699,27
"9221",9221,"Inventtremendous","Government Services","2022",164,"WI","Coronado",16487953,7065928,9422025,14
"9222",9222,"Overviewparrot","Construction","2010",184,"OH","Framingham",1620448,25631085,-24010637,4
"9223",9223,"Belaguerra","Software","2018",191,"PA","Huntsville",14942967,7651209,7291758,55
"9224",9224,"Allpossible","IT Services","2017",342,"NV","Scottsdale",9211318,59291414,-50080096,83
"9225",9225,"Comparejson","IT Services","2012",494,"NC","Omaha",1647330,14171242,-12523912,82
"9226",9226,"Pickledcanoeing","Financial Services","2021",360,"VA","Sterling",5269853,3439814,1830039,6
"9227",9227,"Assurehelp","IT Services","2011",396,"MD","Boston",15501977,65001286,-49499309,64
"9228",9228,"Shrimpssecurity","Software","2016",402,"TX","Willow Grove",15956164,7237969,8718195,51
"9229",9229,"Rawfishcomplete","Financial Services","2014",455,"IL","Rockville",10782690,2005781,8776909,7
"9230",9230,"Buretteadmirable","Government Services","2014",207,"OH","Canton",12448549,33301415,-20852866,14
"9231",9231,"Inventtremendous","IT Services","2016",208,"MN","Independence",11485364,93311007,-81825643,74
"9232",9232,"Overviewparrot","IT Services","2018",475,"DC","Irmo",15885851,7065929,8819922,82
"9233",9233,"Belaguerra","IT Services","2009",44,"CA","Sterling",8004273,25631086,-17626813,73
"9234",9234,"Allpossible","IT Services","2016",412,"ME","Hanover",18093128,7651210,10441918,70
"9235",9235,"Comparejson","Health","2011",207,"MN","Cincinnati",9673374,59291415,-49618041,9
"9236",9236,"Pickledcanoeing","Retail","2008",432,"TX","San Luis Obispo",13582992,14171243,-588251,11
"9237",9237,"Assurehelp","Financial Services","2021",12,"MI","Boston",8085849,3439815,4646034,6
"9238",9238,"Shrimpssecurity","IT Services","2006",461,"CA","Bellevue",18244616,65001287,-46756671,62
"9239",9239,"Rawfishcomplete","Financial Services","2018",390,"WI","Atlanta",18193106,7237970,10955136,15
"9240",9240,"Buretteadmirable","Health","2008",463,"OH","Fort Worth",19520417,2005782,17514635,24
"9241",9241,"Inventtremendous","Retail","2013",466,"PA","Minnetonka",14128734,33301416,-19172682,10
"9242",9242,"Overviewparrot","IT Services","2009",294,"NV","Annapolis",1875604,93311008,-91435404,70
"9243",9243,"Belaguerra","Health","2015",111,"NC","Washington",14437661,7065930,7371731,17
"9244",9244,"Allpossible","Retail","2016",91,"VA","Falls Church",6505966,25631087,-19125121,15
"9245",9245,"Comparejson","Health","2013",388,"MD","Richmond",11742576,7651211,4091365,7
"9246",9246,"Pickledcanoeing","Government Services","2011",93,"TX","Cranbury",5719047,59291416,-53572369,5
"9247",9247,"Assurehelp","IT Services","2019",248,"IL","Stafford",18091301,14171244,3920057,77
"9248",9248,"Shrimpssecurity","IT Services","2011",367,"OH","Columbia",5051374,3439816,1611558,84
"9249",9249,"Rawfishcomplete","Financial Services","2020",93,"MN","South Jordan",3754356,65001288,-61246932,6
"9250",9250,"Buretteadmirable","IT Services","2005",32,"DC","Pembroke Pines",8836787,7237971,1598816,65
"9251",9251,"Inventtremendous","IT Services","2016",389,"CA","Falls Church",9732983,2005783,7727200,75
"9252",9252,"Overviewparrot","Financial Services","2006",322,"ME","Worley",7289781,33301417,-26011636,13
"9253",9253,"Belaguerra","Health","2007",460,"MN","Apopka",6958523,93311009,-86352486,0
"9254",9254,"Allpossible","Health","2009",267,"TX","Anderson",6313447,7065931,-752484,22
"9255",9255,"Comparejson","Financial Services","2013",285,"MI","Jacksonville",3981294,25631088,-21649794,9
"9256",9256,"Pickledcanoeing","Government Services","2010",489,"CA","Louisville",7521803,7651212,-129409,7
"9257",9257,"Assurehelp","IT Services","2005",413,"WI","Reston",1359424,59291417,-57931993,75
"9258",9258,"Shrimpssecurity","IT Services","2007",447,"OH","Tampa",19215499,14171245,5044254,88
"9259",9259,"Rawfishcomplete","Health","2013",455,"PA","Baltimore",13675417,3439817,10235600,23
"9260",9260,"Buretteadmirable","IT Services","2011",33,"NV","Reston",5881649,65001289,-59119640,70
"9261",9261,"Inventtremendous","Retail","2005",210,"NC","Salt Lake City",17207115,7237972,9969143,14
"9262",9262,"Overviewparrot","IT Services","2012",48,"VA","Rutherford",6801782,2005784,4795998,70
"9263",9263,"Belaguerra","Financial Services","2007",173,"MD","Sterling Heights",16010336,33301418,-17291082,13
"9264",9264,"Allpossible","IT Services","2008",301,"TX","Boston",13947157,93311010,-79363853,61
"9265",9265,"Comparejson","Health","2012",473,"IL","Rockville",10673328,7065932,3607396,22
"9266",9266,"Pickledcanoeing","Construction","2015",105,"OH","North Hollywood",13297813,25631089,-12333276,3
"9267",9267,"Assurehelp","Health","2006",97,"MN","San Francisco",8590137,7651213,938924,27
"9268",9268,"Shrimpssecurity","Retail","2010",360,"DC","Edina",2584600,59291418,-56706818,12
"9269",9269,"Rawfishcomplete","Retail","2021",407,"CA","Broomfield",5835659,14171246,-8335587,14
"9270",9270,"Buretteadmirable","Health","2011",15,"ME","Atlanta",6942412,3439818,3502594,23
"9271",9271,"Inventtremendous","Government Services","2011",226,"MN","Redwood City",3626287,65001290,-61375003,7
"9272",9272,"Overviewparrot","IT Services","2015",331,"TX","El Cajon",581063,7237973,-6656910,69
"9273",9273,"Belaguerra","Construction","2010",105,"MI","Hilton Head Island",1449102,2005785,-556683,22
"9274",9274,"Allpossible","IT Services","2007",338,"CA","Boardman",13726656,33301419,-19574763,75
"9275",9275,"Comparejson","Financial Services","2018",311,"WI","Medford",8675281,93311011,-84635730,13
"9276",9276,"Pickledcanoeing","Government Services","2008",121,"OH","Charlotte",16028119,7065933,8962186,7
"9277",9277,"Assurehelp","IT Services","2005",335,"PA","Norwalk",11855163,25631090,-13775927,82
"9278",9278,"Shrimpssecurity","Financial Services","2016",187,"NV","Chantilly",3351130,7651214,-4300084,11
"9279",9279,"Rawfishcomplete","IT Services","2016",23,"NC","Centerville",7145940,59291419,-52145479,87
"9280",9280,"Buretteadmirable","Health","2013",55,"VA","Savage",6018159,14171247,-8153088,17
"9281",9281,"Inventtremendous","IT Services","2014",227,"MD","Westbury",6858728,3439819,3418909,79
"9282",9282,"Overviewparrot","Health","2012",132,"TX","Austin",4991337,65001291,-60009954,24
"9283",9283,"Belaguerra","IT Services","2005",446,"IL","Denver",18726337,7237974,11488363,64
"9284",9284,"Allpossible","Government Services","2016",37,"OH","Maitland",5657247,2005786,3651461,15
"9285",9285,"Comparejson","Retail","2018",83,"MN","Edison",2358501,33301420,-30942919,13
"9286",9286,"Pickledcanoeing","Health","2007",425,"DC","Rockland",9837999,93311012,-83473013,6
"9287",9287,"Assurehelp","Retail","2014",211,"CA","Coventry",16525528,7065934,9459594,15
"9288",9288,"Shrimpssecurity","Financial Services","2008",320,"ME","Summerfield",17667591,25631091,-7963500,12
"9289",9289,"Rawfishcomplete","IT Services","2009",367,"MN","Medley",4009185,7651215,-3642030,76
"9290",9290,"Buretteadmirable","IT Services","2015",496,"TX","Tinley Park",7770831,59291420,-51520589,82
"9291",9291,"Inventtremendous","Government Services","2012",136,"MI","Denver",12553776,14171248,-1617472,5
"9292",9292,"Overviewparrot","IT Services","2020",263,"CA","Santa Ana",2677535,3439820,-762285,78
"9293",9293,"Belaguerra","IT Services","2011",361,"WI","Chantilly",12109194,65001292,-52892098,61
"9294",9294,"Allpossible","Retail","2018",347,"OH","San Antonio",3552668,7237975,-3685307,13
"9295",9295,"Comparejson","Retail","2020",344,"PA","Bellwood",6813518,2005787,4807731,13
"9296",9296,"Pickledcanoeing","Retail","2009",58,"NV","Downers Grove",4739311,33301421,-28562110,12
"9297",9297,"Assurehelp","IT Services","2019",116,"NC","Memphis",565023,93311013,-92745990,88
"9298",9298,"Shrimpssecurity","IT Services","2021",9,"VA","Mount Pleasant",5619617,7065935,-1446318,67
"9299",9299,"Rawfishcomplete","IT Services","2010",173,"MD","San Diego",16101436,25631092,-9529656,86
"9300",9300,"Buretteadmirable","Construction","2014",167,"TX","St. Louis",13441197,7651216,5789981,5
"9301",9301,"Inventtremendous","IT Services","2021",193,"IL","Woodstock",4439642,59291421,-54851779,63
"9302",9302,"Overviewparrot","Government Services","2019",248,"OH","Reston",17407465,14171249,3236216,15
"9303",9303,"Belaguerra","Construction","2007",333,"MN","Iselin",14543081,3439821,11103260,27
"9304",9304,"Allpossible","Government Services","2006",489,"DC","Burnsville",15282198,65001293,-49719095,8
"9305",9305,"Comparejson","Financial Services","2006",291,"CA","Austin",3644855,7237976,-3593121,11
"9306",9306,"Pickledcanoeing","Health","2020",237,"ME","Portland",3902364,2005788,1896576,8
"9307",9307,"Assurehelp","Health","2018",430,"MN","Ashburn",9793022,33301422,-23508400,4
"9308",9308,"Shrimpssecurity","Health","2011",174,"TX","Nashville",17100787,93311014,-76210227,6
"9309",9309,"Rawfishcomplete","IT Services","2016",337,"MI","Minneapolis",2084177,7065936,-4981759,75
"9310",9310,"Buretteadmirable","Construction","2017",355,"CA","Chantilly",12381321,25631093,-13249772,19
"9311",9311,"Inventtremendous","IT Services","2017",269,"WI","Westlake",19528533,7651217,11877316,65
"9312",9312,"Overviewparrot","Health","2016",222,"OH","Lewisville",5726417,59291422,-53565005,17
"9313",9313,"Belaguerra","IT Services","2015",76,"PA","Irving",8984558,14171250,-5186692,63
"9314",9314,"Allpossible","Government Services","2007",12,"NV","Omaha",3156682,3439822,-283140,5
"9315",9315,"Comparejson","Construction","2022",122,"NC","Norwalk",3518454,65001294,-61482840,15
"9316",9316,"Pickledcanoeing","IT Services","2017",72,"VA","Littleton",8484115,7237977,1246138,83
"9317",9317,"Assurehelp","Government Services","2014",43,"MD","Charlotte",4531388,2005789,2525599,6
"9318",9318,"Shrimpssecurity","IT Services","2019",200,"TX","Rochester Hills",15855877,33301423,-17445546,88
"9319",9319,"Rawfishcomplete","Financial Services","2014",473,"IL","Sterling",319785,93311015,-92991230,14
"9320",9320,"Buretteadmirable","Retail","2008",298,"OH","Arvada",12457046,7065937,5391109,10
"9321",9321,"Inventtremendous","Financial Services","2016",160,"MN","Schaumburg",1974662,25631094,-23656432,14
"9322",9322,"Overviewparrot","Construction","2017",423,"DC","Bakersfield",19482628,7651218,11831410,10
"9323",9323,"Belaguerra","Financial Services","2017",429,"CA","Roswell",19624042,59291423,-39667381,9
"9324",9324,"Allpossible","Financial Services","2017",371,"ME","Boca Raton",9577840,14171251,-4593411,13
"9325",9325,"Comparejson","Construction","2014",35,"MN","New York",4115818,3439823,675995,10
"9326",9326,"Pickledcanoeing","Health","2009",189,"TX","Trenton",17276570,65001295,-47724725,10
"9327",9327,"Assurehelp","IT Services","2014",52,"MI","Oakbrook Terrace",2241493,7237978,-4996485,77
"9328",9328,"Shrimpssecurity","Health","2014",105,"CA","Lombard",10191567,2005790,8185777,9
"9329",9329,"Rawfishcomplete","IT Services","2017",336,"WI","Atlanta",8976106,33301424,-24325318,68
"9330",9330,"Buretteadmirable","Financial Services","2008",110,"OH","Corona",17142176,93311016,-76168840,15
"9331",9331,"Inventtremendous","IT Services","2010",172,"PA","New York",18045541,7065938,10979603,83
"9332",9332,"Overviewparrot","Government Services","2021",203,"NV","Troy",6480646,25631095,-19150449,10
"9333",9333,"Belaguerra","Health","2007",161,"NC","Hendersonville",166421,7651219,-7484798,20
"9334",9334,"Allpossible","Financial Services","2012",193,"VA","Tysons Corner",14055835,59291424,-45235589,8
"9335",9335,"Comparejson","IT Services","2020",137,"MD","Naples",7949415,14171252,-6221837,76
"9336",9336,"Pickledcanoeing","IT Services","2014",66,"TX","San Antonio",6553484,3439824,3113660,70
"9337",9337,"Assurehelp","Government Services","2013",296,"IL","New York",3553942,65001296,-61447354,12
"9338",9338,"Shrimpssecurity","Health","2014",415,"OH","Columbia",2901159,7237979,-4336820,21
"9339",9339,"Rawfishcomplete","Financial Services","2008",316,"MN","Chicago",17291150,2005791,15285359,14
"9340",9340,"Buretteadmirable","Health","2016",161,"DC","Austin",776794,33301425,-32524631,11
"9341",9341,"Inventtremendous","Health","2013",20,"CA","Austin",7073428,93311017,-86237589,16
"9342",9342,"Overviewparrot","Health","2017",400,"ME","Los Angeles",6232280,7065939,-833659,12
"9343",9343,"Belaguerra","Government Services","2022",14,"MN","San Bernardino",4077364,25631096,-21553732,13
